run_name,model,accuracy,balanced_accuracy,precision,recall,f1,confusion_matrix,roc_auc
train_new_dataset_basic,XGBoost,0.7704758135853624,0.7718721609287305,0.7324105083678962,0.789277073062088,0.7597812184039663,"[[175053, 56969], [41630, 155928]]",0.846563881201118
train_new_dataset_basic,Random Forest,0.734696680478607,0.7331548963593247,0.7105526979984785,0.7139371728808754,0.7122409148178166,"[[174567, 57455], [56514, 141044]]",0.8070685576884572
train_new_dataset_basic,Neural Network,0.7493994133805112,0.7506340381204362,0.7112796867876463,0.7660231425707893,0.7376371182561945,"[[170593, 61429], [46224, 151334]]",0.8250359748770255
