run_name,sample_weight_used,model,accuracy,balanced_accuracy,precision,recall,f1,confusion_matrix,roc_auc
train_new_dataset_unweighted,False,XGBoost,0.7709669910144793,0.7723418965602591,0.7330494533901093,0.7894795452474717,0.760218753960285,"[[175224, 56798], [41590, 155968]]",0.8469431490681794
train_new_dataset_unweighted,False,Random Forest,0.7316099445970483,0.7273816626338816,0.7231611443576959,0.6746778161350084,0.6980786705458126,"[[180997, 51025], [64270, 133288]]",0.8098041144510826
train_new_dataset_unweighted,False,Neural Network,0.7712812514549094,0.772193350105981,0.736111045065694,0.7835622956296379,0.7590958462771944,"[[176528, 55494], [42759, 154799]]",0.8473120693950785
